review_id,order_id,customer_id,product_id,review_date,rating,review_title,verified_purchase
133292,170322,87978,11548,2024-05-21,4,Excellent,Yes
133293,22881,2878,18135,2022-03-25,3,Great,Yes
133294,122969,51122,9840,2025-02-28,5,,Yes
133295,405221,27828,1390,2024-02-27,3,Great,Yes
133296,74073,97699,4068,2022-03-10,4,Average,Yes
133297,285115,78894,7456,2022-02-03,1,Poor,Yes
133298,349260,35865,19985,2025-12-24,5,Value for Money,Yes
133299,10223,21826,7345,2025-02-12,5,Great,Yes
133300,249999,27330,12958,2023-05-10,4,Poor,No
133301,110558,69333,8893,2026-07-03,4,Value for Money,Yes
133302,221894,86347,12295,2024-02-28,4,Disappointed,Yes
133303,95409,75064,3195,2022-07-05,4,Good,Yes
133304,460043,53853,8586,2023-09-17,5,Poor,Yes
133305,482312,6130,15100,2024-02-25,5,Average,Yes
133306,293579,69324,19545,2025-02-12,1,Poor,No
133307,305034,88448,18565,2025-02-03,5,Excellent,Yes
133308,236392,23896,849,2024-11-23,5,Good,Yes
133309,265751,84676,10166,2024-03-16,5,Disappointed,Yes
133310,243142,33265,1464,2022-10-30,5,Good,Yes
133311,334439,99659,68,2026-03-14,5,Good,Yes
133312,50724,64751,4822,2023-12-29,4,Good,Yes
133313,48149,17639,4474,2024-02-07,5,Poor,No
133314,47150,10434,16798,2023-07-20,3,Great,Yes
133315,454602,79548,10215,2025-06-16,5,Great,Yes
133316,390584,47732,7427,2024-08-17,4,Good,Yes
133317,85681,31991,10388,2022-12-08,5,Average,Yes
133318,192891,7117,17453,2024-07-30,5,Excellent,Yes
133319,369038,8200,1326,2025-08-06,5,Great,No
133320,6334,41827,8604,2023-10-21,5,Good,Yes
133321,52602,67823,4874,2025-03-11,3,Average,No
133322,86768,55867,2691,2024-03-31,2,Disappointed,No
133323,421880,58735,4633,2026-07-15,3,Disappointed,Yes
133324,451047,57308,1879,2022-01-30,4,Poor,Yes
133325,380878,14031,11698,2022-05-21,4,Good,Yes
133326,138454,21542,12387,2024-04-04,5,Disappointed,No
133327,346447,89101,6851,2023-09-17,4,Great,Yes
133328,65426,87052,12583,2023-11-20,4,Excellent,Yes
133329,173153,16029,3762,2022-04-01,3,Disappointed,Yes
133330,132498,5407,13762,2022-11-01,5,Disappointed,Yes
133331,469827,70898,18652,2023-11-04,3,Disappointed,Yes
133332,7215,86692,10854,2024-04-20,2,Value for Money,Yes
133333,387469,74689,10586,2022-05-02,4,Good,No
133334,144560,70293,12305,2026-03-25,4,Disappointed,Yes
133335,213345,93707,17136,2023-12-16,5,Value for Money,Yes
133336,102834,25385,469,2022-01-11,5,Disappointed,Yes
133337,291527,33879,5581,2024-10-20,5,Value for Money,No
133338,141738,19877,4342,2022-10-29,5,Excellent,Yes
133339,197438,5644,7249,2022-12-25,5,Poor,Yes
133340,208305,97896,14314,2024-03-31,4,Average,Yes
133341,372175,99323,16717,2025-03-16,5,Poor,Yes
133342,265472,93652,17803,2024-10-12,4,Value for Money,Yes
133343,268798,80419,13560,2024-06-22,5,Value for Money,Yes
133344,405519,35150,13926,2025-09-17,5,Poor,Yes
133345,160544,95582,3383,2024-02-02,2,Excellent,Yes
133346,201430,5741,4439,2026-03-16,4,Value for Money,Yes
133347,282845,83429,11332,2022-06-26,5,Excellent,Yes
133348,131427,56915,12420,2023-03-24,3,Value for Money,Yes
133349,469622,53100,8772,2024-04-29,4,Disappointed,No
133350,236862,91427,7132,2025-07-01,5,Value for Money,Yes
133351,207545,57007,14238,2023-04-03,3,Disappointed,Yes
133352,69761,8624,13761,2022-07-15,3,Poor,Yes
133353,127715,2166,4688,2025-08-30,5,Average,No
133354,163830,26761,9843,2026-01-21,1,Average,Yes
133355,128302,81709,4988,2025-06-06,5,Value for Money,No
133356,212716,55086,9529,2024-03-30,4,Value for Money,Yes
133357,42578,4980,5458,2025-03-07,5,Good,Yes
133358,155854,72810,10717,2024-04-12,5,Disappointed,Yes
133359,204500,13485,11410,2023-11-12,4,Poor,Yes
133360,406957,42864,1270,2025-06-29,5,Disappointed,No
133361,431329,1723,15238,2022-11-06,5,Poor,Yes
133362,83933,89526,9467,2022-03-17,5,Average,Yes
133363,68206,18033,6346,2025-11-06,5,Good,Yes
133364,129498,73588,16351,2025-08-30,1,Value for Money,Yes
133365,478509,72024,174,2022-03-27,5,Average,Yes
133366,451304,92406,13640,2025-04-15,2,Excellent,Yes
133367,480582,90565,4782,2024-01-29,4,Average,Yes
133368,457394,81500,13697,2023-07-11,5,Excellent,Yes
133369,274175,73588,6946,2022-08-15,3,Excellent,Yes
133370,438458,80890,10341,2024-01-16,4,Value for Money,Yes
133371,84572,23782,9593,2023-04-15,5,Value for Money,Yes
133372,468217,18471,6095,2024-08-05,4,Average,Yes
133373,486098,63058,9217,2025-01-21,4,Disappointed,Yes
133374,175737,29075,6149,2024-04-16,2,Excellent,No
133375,264567,82971,8321,2024-12-03,2,Value for Money,Yes
133376,460959,32275,6497,2023-05-22,5,Average,Yes
133377,266306,50989,6561,2023-06-24,4,Average,Yes
133378,24105,113,9437,2025-01-06,5,Disappointed,Yes
133379,82044,79895,982,2024-11-18,5,Excellent,Yes
133380,12737,52696,11425,2024-05-26,2,Disappointed,No
133381,461697,86067,15883,2022-10-02,4,Poor,Yes
133382,57471,29153,9108,2024-10-01,3,Poor,No
133383,153399,79597,19835,2023-08-17,5,Great,Yes
133384,41758,21395,11766,2022-09-28,3,Value for Money,Yes
133385,283195,56430,11612,2024-10-22,4,Good,Yes
133386,344270,4447,9070,2025-05-26,5,Excellent,Yes
133387,41032,20690,1518,2023-08-15,5,Value for Money,Yes
133388,461342,61972,13305,2024-04-14,1,Value for Money,Yes
133389,498021,53375,366,2026-03-29,4,Value for Money,No
133390,250570,15542,18554,2023-01-18,4,Poor,No
133391,93807,24133,7728,2024-02-01,1,Excellent,Yes
133392,398319,68520,18138,2024-12-12,5,Average,Yes
133393,388780,85759,19101,2024-04-05,3,Disappointed,Yes
133394,435026,15109,11760,2022-08-03,3,Value for Money,Yes
133395,415439,47464,15116,2025-11-11,4,Excellent,Yes
133396,418482,36219,16403,2024-07-18,5,Excellent,Yes
133397,395188,60812,17929,2024-03-06,5,Disappointed,Yes
133398,50492,71200,2295,2022-02-11,5,Poor,Yes
133399,448187,91949,3733,2022-12-10,5,Poor,Yes
133400,494050,10849,8238,2025-08-22,4,Excellent,Yes
133401,342707,3974,9692,2022-12-04,5,Good,Yes
133402,77750,55043,8180,2022-10-03,5,Disappointed,Yes
133403,434729,24638,15715,2023-01-23,5,Average,Yes
133404,104716,10849,17144,2026-03-11,5,Excellent,Yes
133405,314661,41922,573,2022-10-03,5,Average,No
133406,79334,20877,7687,2023-01-28,5,Good,Yes
133407,124443,46473,10734,2024-06-25,5,Disappointed,Yes
133408,489108,78058,9775,2024-02-22,2,Average,Yes
133409,191623,49412,15621,2026-03-29,2,,Yes
133410,152598,738,9936,2023-04-14,4,Good,No
133411,14103,78784,10721,2022-10-20,1,Excellent,No
133412,218588,34534,8951,2023-02-10,5,Poor,Yes
133413,450963,51195,17827,2024-12-10,3,Good,Yes
133414,295903,89638,10549,2023-01-10,2,Excellent,Yes
133415,335569,41923,15984,2022-08-28,3,Average,Yes
133416,268698,25174,3105,2026-03-23,5,Disappointed,Yes
133417,123374,47755,12884,2025-12-08,4,Excellent,No
133418,473063,54370,16988,2022-04-13,4,Disappointed,Yes
133419,208964,10406,12059,2026-01-11,4,Excellent,Yes
133420,221557,48227,4834,2023-05-18,5,Excellent,Yes
133421,365752,71704,17131,2022-04-26,5,Disappointed,Yes
133422,424307,98593,16353,2025-05-03,4,Good,Yes
133423,126383,58935,8641,2026-07-17,5,Great,Yes
133424,138764,89518,1505,2026-02-17,4,Great,Yes
133425,7742,36686,4506,2023-08-20,2,Average,Yes
133426,316335,60986,10796,2022-03-02,5,Poor,Yes
133427,98505,10349,13635,2025-02-01,4,Good,Yes
133428,96910,94067,15850,2025-10-20,5,Great,Yes
133429,498525,38787,12437,2022-10-03,4,Good,Yes
133430,408445,18209,15678,2024-12-02,5,Poor,Yes
133431,44591,90302,9083,2026-06-28,5,Average,Yes
133432,42652,33304,8042,2024-10-28,2,Great,Yes
133433,341577,53138,16427,2024-05-23,1,Value for Money,Yes
133434,134807,76907,1644,2024-01-25,2,Average,Yes
133435,218230,40849,16964,2025-10-16,4,Excellent,Yes
133436,241187,4165,7457,2026-08-21,3,Value for Money,Yes
133437,63033,66186,1284,2026-01-09,4,Poor,Yes
133438,37973,517,15795,2024-08-16,5,Value for Money,Yes
133439,232160,47151,4571,2023-11-14,4,Excellent,Yes
133440,332973,27201,18580,2024-10-19,4,Poor,No
133441,221158,56480,5667,2022-02-21,5,Value for Money,Yes
133442,182956,30466,2657,2022-07-12,4,Disappointed,No
133443,131405,19770,5542,2022-05-02,4,Poor,Yes
133444,499828,81348,9762,2023-10-16,2,Value for Money,Yes
133445,492735,83969,16794,2023-01-01,5,Good,No
133446,274018,1701,2611,2023-03-30,5,Disappointed,Yes
133447,200508,60323,4716,2024-01-19,1,Average,Yes
133448,89451,57553,18166,2025-12-22,3,Disappointed,Yes
133449,486920,20497,6360,2022-11-08,4,Value for Money,Yes
133450,220777,55455,18143,2022-09-04,3,,Yes
133451,497103,13561,17258,2025-12-10,5,Great,Yes
133452,15820,37546,4889,2023-10-01,5,Disappointed,Yes
133453,88919,88855,12890,2025-08-25,5,Excellent,Yes
133454,61450,94007,18435,2024-05-06,5,Average,Yes
133455,368118,98360,5945,2022-12-08,4,Excellent,No
133456,407929,30627,10767,2026-08-24,5,Average,Yes
133457,14496,89122,3786,2022-10-01,5,Value for Money,Yes
133458,82700,44985,16600,2024-02-04,5,Good,Yes
133459,1356,77745,7135,2023-06-16,3,Good,Yes
133460,342422,90370,4308,2022-11-05,4,Excellent,Yes
133461,220165,17474,1416,2024-10-15,5,Good,Yes
133462,246980,6685,12688,2026-05-21,2,Poor,Yes
133463,328727,6561,7506,2026-04-09,4,Value for Money,Yes
133464,369360,30698,13939,2026-01-15,2,Value for Money,No
133465,300645,46788,17521,2025-09-08,5,Disappointed,Yes
133466,243994,17166,9656,2024-10-10,5,Good,Yes
133467,240689,88831,8142,2023-06-24,3,Excellent,Yes
133468,100821,80878,505,2023-06-21,4,Poor,Yes
133469,313906,49609,16097,2026-05-22,1,Great,Yes
133470,320155,58609,19026,2026-08-12,5,Value for Money,Yes
133471,417608,85154,10141,2025-03-22,5,Good,Yes
133472,394583,39628,19392,2024-08-13,5,Value for Money,Yes
133473,119085,37767,6266,2023-06-12,5,Disappointed,Yes
133474,422438,9996,14772,2026-07-13,5,Great,Yes
133475,72531,52143,13375,2022-10-07,5,Average,No
133476,100077,9025,10552,2024-05-05,5,Poor,Yes
133477,397000,4809,18341,2023-03-19,4,Disappointed,Yes
133478,495069,87978,19281,2023-07-21,5,Great,Yes
133479,952,26206,17502,2022-11-08,2,Poor,Yes
133480,487126,73588,11547,2022-09-10,3,Good,Yes
133481,400940,73930,501,2025-10-07,3,Disappointed,Yes
133482,357505,94652,4735,2024-02-08,2,Good,Yes
133483,377825,62806,7808,2025-12-30,1,Great,Yes
133484,331534,49438,12600,2025-12-06,5,Good,Yes
133485,144260,10538,14444,2025-03-03,2,Poor,Yes
133486,467619,16612,8368,2022-04-20,5,Average,Yes
133487,170406,41783,14594,2022-09-28,3,Poor,Yes
133488,173424,86280,19884,2024-08-24,4,Value for Money,Yes
133489,324694,64216,6701,2022-11-22,5,Value for Money,Yes
133490,78190,35337,19996,2024-09-17,5,Good,Yes
133491,268034,12137,19871,2026-04-07,5,Average,Yes
133492,297673,88807,9314,2026-05-24,5,Poor,No
133493,202655,89126,4072,2025-07-07,5,Disappointed,Yes
133494,404119,12797,8506,2025-05-03,5,Disappointed,Yes
133495,421548,62191,168,2023-06-18,4,Poor,Yes
133496,192679,54656,7607,2024-05-12,4,Disappointed,No
133497,347038,39917,8274,2023-10-21,3,Good,Yes
133498,430409,93425,1221,2026-04-27,1,Poor,Yes
133499,476113,11055,12475,2024-03-01,4,Good,Yes
133500,50304,52057,189,2024-01-19,5,Good,Yes
133501,402286,76670,8834,2026-05-25,2,Great,Yes
133502,31893,85063,5000,2022-07-06,5,Value for Money,Yes
133503,456298,57651,4156,2024-11-14,2,Great,Yes
133504,164664,85086,19387,2023-09-09,4,Good,Yes
133505,385574,59773,3553,2025-07-09,3,Great,No
133506,41117,66390,9138,2022-06-04,3,Disappointed,Yes
133507,285568,40168,3815,2023-03-03,2,Excellent,Yes
133508,499296,22355,12309,2024-10-17,5,Value for Money,Yes
133509,447410,47602,1965,2025-02-05,3,Great,No
133510,445010,48977,12552,2023-06-26,5,Great,No
133511,189360,84314,13218,2022-08-28,4,Value for Money,Yes
133512,147414,29343,2284,2023-09-18,4,Great,Yes
133513,386925,70227,16263,2023-10-20,5,Good,Yes
133514,191615,59708,14981,2024-03-15,5,Disappointed,Yes
133515,422322,74838,12284,2022-08-01,3,Value for Money,Yes
133516,248120,84305,8122,2024-04-25,4,Great,Yes
133517,11757,83832,18314,2024-05-19,4,,Yes
133518,251602,49611,10821,2022-05-28,3,Good,Yes
133519,498025,79779,19897,2024-09-26,5,Average,Yes
133520,193646,72626,10830,2024-11-26,5,Good,Yes
133521,294969,35720,14006,2022-05-10,3,Poor,Yes
133522,3915,40568,7453,2022-08-24,5,Good,Yes
133523,393349,42071,13436,2022-11-02,5,Poor,Yes
133524,448699,44985,9363,2024-12-22,2,Poor,Yes
133525,170037,96551,12064,2025-09-07,3,Excellent,Yes
133526,422638,1870,15005,2026-01-09,5,Average,Yes
133527,493009,61417,3838,2026-07-07,4,Excellent,Yes
133528,370325,72626,13425,2022-09-01,4,Good,Yes
133529,240060,69415,6904,2025-04-17,2,Average,Yes
133530,228182,4043,8835,2023-03-12,4,Great,Yes
133531,39879,48193,15452,2025-01-11,5,Good,No
133532,6602,10150,2693,2026-07-17,5,Average,Yes
133533,279888,93426,4324,2022-08-13,3,Value for Money,Yes
133534,163461,11700,2166,2025-03-17,5,Poor,Yes
133535,164932,99126,8896,2025-09-27,5,Disappointed,Yes
133536,450039,46980,3926,2024-03-07,3,Disappointed,No
133537,394723,71472,8578,2024-11-02,4,Value for Money,Yes
133538,214904,38787,6791,2024-06-12,2,Disappointed,Yes
133539,470388,99563,7606,2023-09-24,5,Average,Yes
133540,176245,62410,8303,2024-02-14,2,Great,Yes
133541,331770,74362,16860,2022-11-12,3,Poor,Yes
133542,330812,1049,13688,2024-12-16,4,Good,Yes
133543,141327,92753,12922,2023-09-18,5,Excellent,Yes
133544,214916,53025,5537,2023-09-23,3,Value for Money,Yes
133545,399214,31929,3636,2022-06-01,5,Good,Yes
133546,73298,72236,18963,2023-11-22,5,Value for Money,Yes
133547,183933,9339,9750,2025-12-13,5,Good,Yes
133548,131779,16280,17182,2024-12-11,4,Excellent,Yes
133549,117107,80205,14904,2024-04-14,3,Excellent,Yes
133550,65867,8643,12214,2025-09-24,5,Average,Yes
133551,32336,729,2020,2024-09-18,3,Great,Yes
133552,421312,44985,15278,2023-08-20,5,Poor,Yes
133553,327686,35171,4552,2023-08-12,5,Average,Yes
133554,237450,5597,7355,2024-12-11,5,Excellent,Yes
133555,12552,19927,10600,2024-07-24,3,Average,Yes
133556,473219,28595,12324,2024-09-08,3,Poor,Yes
133557,272004,71473,11231,2025-10-18,5,Great,Yes
133558,344713,19422,13524,2025-11-04,5,Value for Money,No
133559,86043,86383,17767,2025-07-01,5,Excellent,Yes
133560,34947,5186,12896,2024-12-08,4,Value for Money,Yes
133561,268708,70118,15614,2025-02-26,5,Poor,Yes
133562,295422,66824,16610,2023-03-16,5,Disappointed,Yes
133563,454688,70820,10657,2026-07-21,5,Value for Money,Yes
133564,48274,95458,14235,2022-02-23,5,Great,No
133565,347674,30121,11655,2025-08-01,3,Poor,No
133566,158294,30943,2238,2025-01-02,3,Average,Yes
133567,105272,55643,12689,2023-12-22,4,Great,No
133568,429553,23317,17193,2025-04-07,5,Great,Yes
133569,29801,14428,16526,2025-08-13,5,Great,Yes
133570,166963,31657,19659,2022-12-29,4,Average,Yes
133571,334701,10860,19530,2026-01-16,5,Great,Yes
133572,228500,37933,11071,2024-05-25,4,Good,Yes
133573,493750,56875,11424,2024-08-16,5,Value for Money,Yes
133574,76046,95247,6801,2022-07-03,5,Poor,Yes
133575,464601,16614,17731,2023-03-14,4,Average,Yes
133576,274285,37786,7661,2022-12-07,4,Good,Yes
133577,7175,97001,9963,2026-07-05,5,Average,No
133578,267728,19876,16891,2023-12-20,3,Poor,Yes
133579,425929,70898,14984,2022-07-06,5,Poor,No
133580,19047,11544,6978,2024-10-27,5,Excellent,Yes
133581,169887,60705,1189,2025-03-17,3,Excellent,No
133582,133185,83852,17167,2023-10-16,3,Value for Money,Yes
133583,300418,24302,13530,2023-09-29,4,Good,Yes
133584,490000,92292,4993,2023-04-22,3,Good,Yes
133585,135995,68510,9818,2026-06-10,4,Value for Money,Yes
133586,389161,72626,19273,2024-06-24,5,Disappointed,Yes
133587,173787,49755,10704,2023-04-01,3,Poor,Yes
133588,99622,46419,2097,2022-02-17,1,Average,Yes
133589,442867,38461,11408,2022-07-13,5,Poor,Yes
133590,116525,89024,11870,2026-04-04,5,Good,Yes
133591,369191,79561,17029,2026-08-12,3,Good,Yes
133592,350377,56005,6544,2025-12-01,5,Poor,Yes
133593,495824,73445,2018,2024-04-30,2,Great,Yes
133594,214982,44985,9602,2022-01-06,4,Excellent,Yes
133595,299932,90297,11720,2022-04-11,4,Good,Yes
133596,447505,45802,19785,2026-05-04,4,Poor,Yes
133597,170002,52554,3607,2024-06-23,5,Poor,Yes
133598,107360,68361,10382,2025-02-19,5,Disappointed,Yes
133599,397557,42011,10953,2024-05-02,5,Great,Yes
133600,285071,57112,16752,2024-04-08,5,Good,Yes
133601,261542,71473,5317,2024-04-17,3,Great,Yes
133602,177908,82767,3119,2023-10-25,4,,Yes
133603,385503,14897,17921,2023-07-14,5,Poor,Yes
133604,88935,82401,12446,2022-09-16,5,Good,Yes
133605,71999,182,11406,2025-10-03,5,Great,Yes
133606,171497,92339,17891,2024-07-16,2,Good,Yes
133607,233777,41954,1259,2022-07-19,3,Excellent,Yes
133608,458021,76578,986,2022-10-24,2,Average,Yes
133609,335287,53469,15011,2022-09-21,5,Value for Money,Yes
133610,145094,7843,15410,2025-02-03,5,Value for Money,Yes
133611,78107,22846,7381,2024-01-17,4,Excellent,Yes
133612,113432,57027,3153,2024-08-29,5,Great,Yes
133613,173971,28274,8679,2022-09-10,2,Average,Yes
133614,9380,70446,9046,2022-07-25,5,Disappointed,Yes
133615,63053,69036,15359,2023-03-25,3,Poor,Yes
133616,69441,4120,11655,2022-06-17,4,Disappointed,Yes
133617,297244,16280,7913,2023-09-23,4,Excellent,Yes
133618,188206,39266,17222,2025-08-23,5,Good,Yes
133619,410613,30510,17665,2025-02-15,5,Poor,Yes
133620,249759,33950,13815,2024-04-19,2,Value for Money,Yes
133621,480006,50357,12397,2025-11-13,5,Excellent,Yes
133622,220792,33324,17951,2023-10-18,5,Value for Money,Yes
133623,439517,89889,10201,2025-12-09,4,Average,Yes
133624,460241,26077,8920,2023-09-10,5,Disappointed,No
133625,148325,90838,5500,2023-08-29,5,Poor,Yes
133626,18915,72571,16156,2026-01-31,5,Excellent,Yes
133627,463616,69120,12689,2025-03-08,5,Good,No
133628,41051,23446,4421,2025-09-25,3,Poor,Yes
133629,125471,23967,4445,2022-05-22,4,Good,Yes
133630,334147,57753,6280,2024-01-16,2,Good,Yes
133631,162487,43936,11752,2024-07-22,1,Great,Yes
133632,27686,7198,3609,2023-07-06,5,Poor,Yes
133633,318034,77839,6731,2026-06-17,5,Poor,Yes
133634,210558,45125,7930,2026-04-16,1,Poor,Yes
133635,241768,13046,19930,2022-01-11,5,Poor,Yes
133636,368079,60723,15983,2024-03-26,5,Value for Money,Yes
133637,277693,22061,16827,2024-04-30,2,Good,Yes
133638,274763,85099,6223,2024-06-18,4,Great,Yes
133639,442639,23169,8917,2022-12-03,5,,Yes
133640,167049,66202,4110,2024-10-31,5,Excellent,No
133641,349890,58340,16569,2023-04-16,5,Poor,Yes
133642,9446,59443,3176,2022-03-31,4,Average,Yes
133643,17251,82398,11630,2025-09-25,4,Disappointed,Yes
133644,418769,18879,16106,2023-09-16,3,Great,Yes
133645,319073,45050,16923,2024-10-05,5,Good,Yes
133646,159947,49538,8705,2023-08-27,4,Average,Yes
133647,162628,28491,8654,2024-03-19,5,Excellent,Yes
133648,22900,72186,6787,2025-07-23,5,Great,Yes
133649,108534,50162,1168,2024-06-04,5,Excellent,Yes
133650,152147,23011,1580,2024-11-17,5,Good,Yes
133651,326683,16708,1989,2023-12-06,4,Disappointed,Yes
133652,358064,10966,12530,2022-05-16,1,Great,Yes
133653,27409,41827,3926,2025-03-06,4,Poor,Yes
133654,34630,8174,9657,2022-01-11,1,Average,No
133655,493861,25443,12865,2025-10-15,5,Poor,Yes
133656,493053,40041,17076,2024-11-21,1,Value for Money,Yes
133657,474859,30457,12789,2022-11-06,4,Excellent,Yes
133658,198549,53643,7711,2024-12-28,1,Value for Money,Yes
133659,90224,78617,10486,2024-06-12,2,Good,Yes
133660,73419,99855,13509,2024-06-26,5,,Yes
133661,120971,17358,19780,2026-03-28,5,Excellent,Yes
133662,419787,26380,4824,2023-10-22,5,Poor,Yes
133663,335923,5470,19450,2024-01-29,5,Good,Yes
133664,77855,96045,15204,2026-05-16,4,Poor,Yes
133665,276092,91826,16448,2023-01-26,5,Value for Money,No
133666,329851,53414,17617,2022-04-21,3,Average,No
133667,275229,95555,13795,2026-04-14,5,Value for Money,Yes
133668,188359,72293,18028,2025-07-07,4,Great,No
133669,256168,44940,5624,2026-03-21,5,Good,Yes
133670,359841,73931,5984,2023-05-15,4,Great,Yes
133671,182914,24256,9663,2025-04-18,1,Average,Yes
133672,473014,33722,13521,2023-12-29,5,,Yes
133673,171469,67355,3913,2022-07-29,4,Excellent,Yes
133674,273385,12002,11732,2022-01-18,2,Good,No
133675,240620,69977,4553,2025-12-18,5,Disappointed,Yes
133676,429268,83455,16322,2025-06-03,4,Great,Yes
133677,31497,35833,18212,2023-06-21,4,Average,Yes
133678,417102,42076,10637,2022-02-03,5,Disappointed,Yes
133679,489149,91371,9565,2022-11-08,5,Good,Yes
133680,339957,43218,3399,2023-09-23,3,Great,Yes
133681,306683,40936,1978,2023-01-06,3,Value for Money,Yes
133682,389064,7351,8751,2024-12-24,5,Value for Money,Yes
133683,113929,5484,6439,2024-01-23,3,Disappointed,Yes
133684,33385,38073,14618,2025-04-26,4,Poor,Yes
133685,249859,35483,11347,2023-10-17,5,Poor,Yes
133686,466183,11940,953,2022-08-29,4,Average,Yes
133687,285719,99115,2011,2024-02-07,4,Poor,Yes
133688,11530,19918,7975,2025-03-20,4,Value for Money,Yes
133689,85399,88807,3491,2025-07-12,4,Average,Yes
133690,139865,4624,155,2025-08-01,4,Poor,Yes
133691,364021,69526,507,2024-07-30,4,Excellent,Yes
133692,190305,50062,18164,2023-08-16,3,Good,Yes
133693,11166,4683,6367,2025-09-24,4,,Yes
133694,106100,89519,939,2025-01-22,4,Good,Yes
133695,230642,80829,5460,2025-11-10,5,Good,Yes
133696,207414,1850,1566,2025-04-16,5,Excellent,Yes
133697,212532,55736,11247,2025-09-29,5,Great,Yes
133698,402082,52057,7689,2025-07-02,3,Excellent,Yes
133699,312255,20140,6860,2023-10-18,4,Poor,Yes
133700,314333,84292,3013,2025-01-15,5,Great,Yes
133701,353534,21879,345,2026-04-07,1,Value for Money,Yes
133702,390835,18525,8844,2023-05-21,4,Value for Money,Yes
133703,291354,72309,6072,2026-08-10,3,Value for Money,No
133704,56968,20882,15677,2023-04-30,5,Disappointed,Yes
133705,2053,51653,4122,2024-12-05,5,Excellent,Yes
133706,139880,97547,6423,2023-09-25,5,Great,Yes
133707,246711,96392,11354,2023-03-23,5,Value for Money,Yes
133708,129159,70409,450,2024-12-06,3,Excellent,Yes
133709,117226,91197,6951,2025-12-28,4,Disappointed,Yes
133710,354776,76787,4789,2025-12-23,5,Good,Yes
133711,69799,80913,4853,2026-04-04,3,Great,Yes
133712,466281,91296,4988,2024-03-15,5,Disappointed,Yes
133713,376981,18068,3729,2023-11-03,5,Poor,Yes
133714,8665,37219,6107,2025-08-31,2,Value for Money,No
133715,250705,23820,10442,2025-08-01,4,Excellent,Yes
133716,199377,88247,11123,2025-02-21,5,Disappointed,Yes
133717,352115,78638,3752,2022-11-18,4,Average,Yes
133718,333503,97783,10234,2024-08-28,4,Poor,Yes
133719,279274,12576,7690,2024-04-04,5,Great,Yes
133720,33377,13254,6153,2024-12-06,3,Average,No
133721,178800,95614,14155,2024-02-06,3,Good,Yes
133722,410200,27524,13532,2025-12-05,5,Value for Money,Yes
133723,323397,98249,4263,2026-01-27,5,Great,Yes
133724,371211,91503,16867,2022-08-05,4,Great,Yes
133725,309704,41918,2024,2023-05-22,5,Average,Yes
133726,481171,39048,6274,2026-03-18,5,Great,Yes
133727,330406,13840,10858,2025-10-30,4,Poor,Yes
133728,233374,51159,9830,2024-06-10,5,Value for Money,No
133729,228266,43895,5567,2026-03-23,5,Poor,Yes
133730,130461,51434,18652,2025-10-26,1,,Yes
133731,75367,12639,11360,2023-06-10,2,Average,Yes
133732,171751,87204,18854,2022-04-13,4,Great,Yes
133733,329605,45296,13818,2022-10-10,3,Great,Yes
133734,58157,71569,15468,2024-04-27,5,Value for Money,Yes
133735,480616,19557,14481,2025-01-26,5,Poor,Yes
133736,280805,91126,9003,2024-10-30,4,Poor,Yes
133737,30988,36699,14719,2022-02-24,2,Good,Yes
133738,458301,4346,3518,2022-12-12,4,Value for Money,Yes
133739,111630,11438,17166,2024-01-25,4,Good,Yes
133740,194975,51951,6636,2023-06-13,2,Great,Yes
133741,202595,78395,8609,2026-03-01,4,Excellent,Yes
133742,301961,78832,7413,2023-06-24,3,Disappointed,No
133743,348004,7419,12763,2026-08-18,2,,No
133744,235528,77831,731,2024-01-17,5,Disappointed,Yes
133745,272204,95130,13340,2023-11-20,5,Disappointed,Yes
133746,176529,64039,13984,2023-03-30,5,Great,Yes
133747,384793,15865,1808,2022-12-06,5,Great,Yes
133748,33556,42444,4930,2025-10-21,5,Average,Yes
133749,470967,77268,1962,2022-06-21,4,Value for Money,Yes
133750,490804,67248,2372,2022-07-29,3,Average,Yes
133751,337559,76985,16373,2024-05-06,5,Average,Yes
133752,456281,80823,17772,2026-08-29,5,Excellent,Yes
133753,276509,9170,17539,2025-05-28,5,Good,Yes
133754,77620,24655,16696,2023-11-11,4,Average,Yes
133755,336196,8571,2064,2024-02-26,5,Average,Yes
133756,372652,25221,5569,2025-03-06,5,Poor,Yes
133757,475090,98325,222,2023-03-13,4,Poor,Yes
133758,431184,13313,9989,2024-08-14,5,Value for Money,No
133759,43664,27349,10723,2025-09-29,5,Value for Money,Yes
133760,230622,11175,14852,2024-06-07,5,Good,Yes
133761,181564,56099,17234,2022-11-17,4,Value for Money,Yes
133762,148779,76657,19213,2024-02-24,5,Great,Yes
133763,103998,80479,2610,2025-12-24,5,Poor,Yes
133764,134466,45832,7604,2022-06-01,5,Value for Money,No
133765,4274,34307,13562,2022-04-19,4,Great,Yes
133766,317239,40728,1503,2024-11-12,5,Disappointed,Yes
133767,234942,53329,15323,2025-04-06,3,Value for Money,Yes
133768,404616,24825,7247,2023-02-13,2,Good,Yes
133769,162116,41450,7093,2026-06-18,4,Excellent,Yes
133770,193449,10392,4441,2024-05-30,4,Great,Yes
133771,87883,19460,19220,2022-06-05,1,Excellent,Yes
133772,473882,83187,6579,2025-01-20,2,Excellent,Yes
133773,80751,81187,3372,2024-10-05,4,Disappointed,No
133774,235572,43300,1065,2026-05-04,3,Excellent,No
